id,account_status_active__c,accountid__c,billingcity,billingcountry,billingpostalcode,billingstate,billingstreet,createddate,customer_type__c,friday_gate_hours__c,gate_hours_count__c,gate_receiving_hours__c,industry,lastmodifieddate,name,non_medicated_yard__c,one_way_miles__c,ownerid,ownership,package_type__c,parentid,payment_term_discount__c,payment_term_discount_prepaid__c,phone,plant_auto_check_out_distance_threshold__c,plant_checkin_time_threshold__c,plant_checkin_time_threshold_too_late__c,plant_checkinout_distance_threshold__c,plant_geolocation__latitude__s,plant_geolocation__longitude__s,plant_loading_time__c,plant_staging_time__c,ports_point_of_entry__c,ports_points_of_entry_country__c,primary_cattle_milk_rm_tool__c,primary_feed_rm_tool__c,primary_rcm__c,primary_round_trip_time__c,primary_service_from_plant__c,rating,receives_multiple_products__c,receiving_hours_24x7__c,recordtypeid,region__c,rm_complete__c,roughage_added_through_box__c,satisfied_w_current_rm__c,saturday_gate_hours__c,scale_instructions__c,service_from_locations__c,shipping_zone__c,shippingcity,shippingcountry,shippingpostalcode,shippingstate,shippingstreet,sic,site,starter_ingredient_cost_bmb__c,starter_ingredient_units__c,starter_ration_storage__c,storage_capacity_st__c,sunday_gate_hours__c,systemmodstamp,thursday_gate_hours__c,tickersymbol,truck_access__c,truck_has_100_ft_turning_radius__c,tuesday_gate_hours__c,type,typical_length_of_rm_months__c,uses_risk_management__c,vox_carrier_id__c,vox_name__c,vox_owner_shipto_id__c,vox_parent_id__c,vox_site_id__c,website,wednesday_gate_hours__c,weights_required__c,who_responsible_for_rm__c,width_of_entrance_off_highway_county_roa__c,x1_measure_of_performance__c,yard_conditions__c
0010V00002KfTSYQA3,TRUE,0010V00002KfTSYQA3,Morris,USA,56267,MN,26406 470th Ave,4/17/2018 19:47,,1,7,,Dairy,11/26/2018 15:35,Riverview-West Dublin Dairy,FALSE,,005d0000000bw89AAA,,,0010V00002LyNUgQAN,2,,(320) 287-2764,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,13.5,DeGraff,USA,56271,MN,1065 60th Ave SE,,,,,,,1,11/26/2018 15:35,1,,,FALSE,1,Ship-To,,,,,11958100688,11958,100688,,1,TRUE,,,,
0010V00002KgQmpQAF,TRUE,0010V00002KgQmpQAF,Norfolk,USA,68701,NE,55478 836th Road,5/23/2018 13:30,,0,0,,Beef,10/25/2018 12:13,"Sunderman, Andrew D.",FALSE,,0050V000006dIsnQAE,,,,2,,(402) 750-8286,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,12,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100482,100482,,,0,FALSE,,,,
0010V00002Kgv7kQAB,TRUE,0010V00002Kgv7kQAB,Mills,USA,68753,NE,45649 HWY 12,6/7/2018 16:53,,0,0,,Beef,12/12/2018 17:44,Shepperd Feeding Co. Inc.,FALSE,,005d0000000bw8AAAQ,,,,,,(402) 497-4334,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,25,Mills,USA,68753,NE,45649 HWY 12,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,11769,11769,,,0,TRUE,,,,
0010V00002Kh3vgQAB,TRUE,0010V00002Kh3vgQAB,Johnstown,USA,80534,CO,"4848 Thompson Parkway
Suite 410",6/13/2018 17:25,,0,0,,Beef,10/25/2018 12:13,Five Rivers Cattle Feeding,FALSE,,005d0000002XDf7AAG,,,,2,,(806) 341-8691,3000,30,,500,,,0.25,0.5,,,,,005d0000003ZhV9AAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100347,100347,,,0,TRUE,,,,
0010V00002Lwz4hQAB,TRUE,0010V00002Lwz4hQAB,Portales,USA,88130,NM,703 S. Roosevelt Rd K,8/23/2018 17:57,,0,0,,Dairy,10/25/2018 12:13,J-Lu Dairy,FALSE,,005d0000004pnQ7AAI,,,,2,,(575) 760-0569,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Portales,USA,88130,NM,703 S. Roosevelt Rd K,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100523,100523,,,0,TRUE,,,,
0010V00002Lx7EXQAZ,TRUE,0010V00002Lx7EXQAZ,Pender,USA,68047,NE,Box 335A,8/24/2018 14:55,,0,0,,Beef,10/25/2018 12:13,JDR Farms Inc - Krusemark,FALSE,,0050V000006LkI9QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Pender,USA,68047,NE,58221 848th Rd,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11127,11127,,,0,TRUE,,,,
0010V00002Lx7HHQAZ,TRUE,0010V00002Lx7HHQAZ,Valley Falls,USA,66088,KS,11515 130th Street,8/24/2018 15:25,,0,0,,Beef,12/12/2018 17:44,"Kirkham, Kelly L.",FALSE,,0050V000006LkI9QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Valley Falls,USA,66088,KS,???,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,100391,100391,,,0,FALSE,,,,
0010V00002Lx7JIQAZ,TRUE,0010V00002Lx7JIQAZ,Glidden,USA,51443,IA,22262 Robin Ave.,8/24/2018 15:35,,0,0,,Beef,12/12/2018 17:44,KMC Farms Ltd.,FALSE,,0050V000006LkI9QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Glidden,USA,51443,IA,22262 Robin Ave.,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10461,10461,,,0,FALSE,,,,
0010V00002Lx7N5QAJ,TRUE,0010V00002Lx7N5QAJ,Walthill,USA,68067,NE,3007 K Avenue,8/24/2018 16:17,,0,0,,Beef,10/25/2018 12:13,Morgan Feedlot LLC,FALSE,,0050V000006LkI9QAK,,,,,,(402) 846-5895,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Walthill,USA,68067,NE,3007 K Avenue,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11070,11070,,,0,FALSE,,,,
0010V00002Lx7PLQAZ,TRUE,0010V00002Lx7PLQAZ,Reading,USA,66868,KS,3309 W7,8/24/2018 16:33,,0,0,,Beef,12/12/2018 17:44,Porter Cattle Co.,FALSE,,0050V000006LkI9QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Reading,USA,66868,KS,3309 W7,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10630,10630,,,0,FALSE,,,,
0010V00002Lx7RHQAZ,TRUE,0010V00002Lx7RHQAZ,Carroll,USA,51401,IA,15917 Hwy 71 N,8/24/2018 16:51,,0,0,,Beef,10/25/2018 12:13,Wilbur Pudenz Inc.,FALSE,,0050V000006LkI9QAK,,,,,,(712) 830-8638,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Carroll,USA,51401,IA,15917 Hwy 71 N,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10457,10457,,,0,FALSE,,,,
0010V00002Lx7WbQAJ,TRUE,0010V00002Lx7WbQAJ,Dodge,USA,68633,NE,229 10th Road,8/24/2018 17:23,,0,0,,Beef,10/25/2018 12:13,"Spenner, Ed",FALSE,,0050V000006LkI9QAK,,,,,,(402) 693-2303,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Dodge,USA,68633,NE,229 10th Road,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10078,10078,,,0,FALSE,,,,
0010V00002Lx7X5QAJ,TRUE,0010V00002Lx7X5QAJ,Dodge,USA,68633,NE,229 10th Road,8/24/2018 17:28,,0,0,,Beef,10/25/2018 12:13,"Spenner, Ray",FALSE,,0050V000006LkI9QAK,,,,,,(402) 693-2303,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Dodge,USA,68633,NE,229 10th Road,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10549,10549,,,0,FALSE,,,,
0010V00002LxAoZQAV,TRUE,0010V00002LxAoZQAV,Blair,USA,68008,NE,19788 State Hwy 91,8/27/2018 12:46,,0,0,,Beef,12/12/2018 17:44,Andreasen Feedlot,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Blair,USA,68008,NE,19788 State Hwy 91,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10250,10250,,,0,FALSE,,,,
0010V00002LxAsqQAF,TRUE,0010V00002LxAsqQAF,Monroe,USA,68647,NE,33560 430 Avenue,8/27/2018 12:57,,0,0,,Beef,12/12/2018 17:44,CCI Feedyards Inc.,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,????,USA,?????,NE,??????,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,11936,11936,,,0,TRUE,,,,
0010V00002LxAtZQAV,TRUE,0010V00002LxAtZQAV,Craig,USA,68019,NE,255 CR 21,8/27/2018 13:10,,0,0,,Beef,10/25/2018 12:13,Craig Cattle LLC,TRUE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Craig,USA,68019,NE,255 CR 21,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11922,11922,,,0,TRUE,,,,
0010V00002LxAttQAF,TRUE,0010V00002LxAttQAF,Tekamah,USA,68061,NE,2370 CR D,8/27/2018 13:19,,0,0,,Beef,10/25/2018 12:13,D B Feedyards Inc.,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Tekamah,USA,68061,NE,2370 CR D,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10257,10257,,,0,TRUE,,,,
0010V00002LxAucQAF,TRUE,0010V00002LxAucQAF,Fordyce,USA,68736,NE,55969 897 Rd,8/27/2018 13:35,,0,0,,Beef,10/25/2018 12:13,Heine Farms Feedyard LLC,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Fordyce,USA,68736,NE,55969 897 Rd,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10373,10373,,,0,TRUE,,,,
0010V00002LxAvVQAV,TRUE,0010V00002LxAvVQAV,Schuyler,USA,68661,NE,1325 Road 5A,8/27/2018 13:46,,0,0,,Beef,12/12/2018 17:44,Jedlicka Brothers,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Schuyler,USA,68661,NE,1325 Road 5A,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10484,10484,,,0,FALSE,,,,
0010V00002LxAzNQAV,TRUE,0010V00002LxAzNQAV,West Point,USA,68788,NE,678 19th Rd,8/27/2018 14:33,,0,0,,Beef,12/12/2018 17:44,Prinz Incorporated,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,West Point,USA,68788,NE,678 19th Rd,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10451,10451,,,0,TRUE,,,,
0010V00002LxB3KQAV,TRUE,0010V00002LxB3KQAV,Arlington,USA,68002,NE,24722 Co Rd P-10,8/27/2018 15:30,,0,0,,Beef,12/12/2018 17:44,T B R Inc.,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Arlington,USA,68002,NE,24722 Co Rd P-10,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,11554,11554,,,0,FALSE,,,,
0010V00002LxB3tQAF,TRUE,0010V00002LxB3tQAF,Herman,USA,68029,NE,3230 County Road C,8/27/2018 15:37,,0,0,,Beef,12/12/2018 17:44,V. Hansen Land and Cattle Co.,FALSE,,005d0000000bw8AAAQ,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Herman,USA,68029,NE,3230 County Road C,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10386,10386,,,0,FALSE,,,,
0010V00002LxETxQAN,TRUE,0010V00002LxETxQAN,Ansley,USA,68814,NE,PO Box 402,8/28/2018 17:04,,0,0,,Beef,12/12/2018 17:44,Amsberry Farms LTD,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Ansley,USA,68814,NE,78859 Hwy 183,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,100061,100061,,,0,FALSE,,,,
0010V00002LxEYCQA3,TRUE,0010V00002LxEYCQA3,Moorhead,USA,51558,IA,29978 County Hwy L16,8/28/2018 17:14,,0,0,,Beef,12/12/2018 17:44,"Cumming, Alan",FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Moorhead,USA,51558,IA,29978 County Hwy L16,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10491,10491,,,0,FALSE,,,,
0010V00002LxEeAQAV,TRUE,0010V00002LxEeAQAV,Dodge,USA,68633,NE,276 5th Rd,8/28/2018 17:27,,0,0,,Beef,10/25/2018 12:13,Doernemann Cattle LLC,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Dodge,USA,68633,NE,276 5th Rd,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10503,10503,,,0,FALSE,,,,
0010V00002LxEhTQAV,TRUE,0010V00002LxEhTQAV,Hooper,USA,68031,NE,2465 CR H,8/28/2018 17:43,,0,0,,Beef,12/12/2018 17:44,Kriete Farms Incorporated,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Hooper,USA,68031,NE,2465 CR H,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,11364,11364,,,0,FALSE,,,,
0010V00002LxEj5QAF,TRUE,0010V00002LxEj5QAF,Oakland,USA,68045,NE,1377 Hwy 77,8/28/2018 17:48,,0,0,,Beef,10/25/2018 12:13,Logan Valley Feeders Inc.,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Oakland,USA,68045,NE,1377 Hwy 77,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10592,10592,,,0,TRUE,,,,
0010V00002LxEoUQAV,TRUE,0010V00002LxEoUQAV,Elba,USA,68835,NE,PO Box 99,8/28/2018 18:09,,0,0,,Beef,10/25/2018 12:13,Jacobs Brothers dba Windmill Feeders,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Elba,USA,68835,NE,1607 Rose Road,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11586,11586,,http://ilsbeef.com/,0,FALSE,,,,
0010V00002LxEtUQAV,TRUE,0010V00002LxEtUQAV,Randolph,USA,68771,NE,86880 560th Ave,8/28/2018 18:27,,0,0,,Beef,12/12/2018 17:44,Northeast Nebraska Feeders,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,TRUE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Randolph,USA,68771,NE,86880 560th Ave,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,11862,11862,,,0,FALSE,,,,
0010V00002LxF2rQAF,TRUE,0010V00002LxF2rQAF,Wisner,USA,68791,NE,1964 6th Rd #2,8/28/2018 18:45,,0,0,,Beef,12/12/2018 17:44,Urwiler Feeders Incorporated,FALSE,,0050V000006dIsnQAE,,,,,,,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Wisner,USA,68791,NE,1964 6th Rd,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,11522,11522,,,0,FALSE,,,,
0010V00002LxFACQA3,TRUE,0010V00002LxFACQA3,Hooper,USA,68031,NE,206 CR 20,8/28/2018 18:57,,0,0,,Beef,12/12/2018 17:44,Weitzenkamp Farms Inc.,FALSE,,0050V000006dIsnQAE,,,,,,(402) 567-2206,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Hooper,USA,68031,NE,206 CR 20,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,10273,10273,,,0,TRUE,,,,
0010V00002Lxp7KQAR,TRUE,0010V00002Lxp7KQAR,Carroll,USA,51401,IA,18889 130th Street,9/17/2018 21:17,,1,7,,Beef,12/19/2018 17:16,"Pudenz Family Partners, Inc.",FALSE,92,0050V000006LkI9QAK,,,0010V00002Lxp7AQAR,2,,(712) 830-8473,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,5.59,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,12,Carroll,USA,51401,IA,18889 130th Street,,,,,,,1,12/19/2018 17:16,1,,,FALSE,1,Ship-To,,,,,1.00525E+11,100525,100696,,1,FALSE,,,,
0010V00002LxtrmQAB,TRUE,0010V00002LxtrmQAB,Axtell,USA,66403,KS,1083 29th Rd,9/19/2018 19:20,,0,0,,Dairy,10/25/2018 12:13,Buessing Dairy,FALSE,,0050V000006LkI4QAK,,,,,,(785) 736-2766,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Axtell,USA,66403,KS,1083 29th Rd,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11611,11611,,,0,FALSE,,,,
0010V00002LxunJQAR,TRUE,0010V00002LxunJQAR,Baileyville,USA,66404,KS,2130 E Road,9/20/2018 11:26,,0,0,,Dairy,10/25/2018 12:13,Buessing Holsteins LLC,FALSE,,0050V000006LkI4QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Baileyville,USA,66404,KS,2130 E Road,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,12054,12054,,,0,FALSE,,,,
0010V00002LxunYQAR,TRUE,0010V00002LxunYQAR,Centrailia,USA,66415,KS,433 State Highway 9,9/20/2018 11:31,,0,0,,Dairy,10/25/2018 12:13,Daryl & Craig Deters,FALSE,,0050V000006LkI4QAK,,,,,,(785) 562-8307,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Centrailia,USA,66415,KS,433 State Highway 9,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100492,100492,,,0,FALSE,,,,
0010V00002Lxur8QAB,TRUE,0010V00002Lxur8QAB,Linn,USA,66953,KS,1814 9th Road,9/20/2018 13:10,,0,0,,Dairy,10/25/2018 12:13,Ohlde Dairy LLC,FALSE,,0050V000006LkI4QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Linn,USA,66953,KS,1814 9th Road,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11697,11697,,,0,FALSE,,,,
0010V00002LxuyOQAR,TRUE,0010V00002LxuyOQAR,Linn,USA,66953,KS,1814 9th Rd,9/20/2018 15:18,,0,0,,Dairy,10/25/2018 12:13,Carter Creek Cattle LLC,FALSE,,005d0000000bw89AAA,,,,,,(785) 770-2387,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Linn,USA,66953,KS,1814 9th Rd,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100515,100515,,,0,FALSE,,,,
0010V00002Lxv2LQAR,TRUE,0010V00002Lxv2LQAR,Seneca,USA,66538,KS,505 Amador,9/20/2018 16:05,,0,0,,Dairy,10/25/2018 12:13,Rottinghaus Family Dairy Inc.,FALSE,,0050V000006LkI4QAK,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11666,11666,,,0,FALSE,,,,
0010V00002Lxv92QAB,TRUE,0010V00002Lxv92QAB,Seneca,USA,66538,KS,2161 L Road,9/20/2018 17:20,,0,0,,Dairy,10/25/2018 12:13,Rottinghaus Holstein Farm Inc.,FALSE,,0050V000006LkI4QAK,,,,,,(785) 336-3993,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100510,100510,,,0,FALSE,,,,
0010V00002Ly0pKQAR,TRUE,0010V00002Ly0pKQAR,Hawarden,USA,51023,IA,2070 360th Street,9/24/2018 17:25,,0,0,,Dairy,10/25/2018 12:13,Koenen Dairy,FALSE,,0050V000006LjgyQAC,,,,,,(712) 441-2978,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Hawarden,USA,51023,IA,2070 360th Street,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100500,100500,,,0,FALSE,,,,
0010V00002Ly0pjQAB,TRUE,0010V00002Ly0pjQAB,White,USA,57276,SD,19976 476th Ave,9/24/2018 17:28,,0,0,,Dairy,12/12/2018 17:44,"Providence Dairy, LLC - SD",FALSE,,0050V000006LjgyQAC,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,White,USA,57276,SD,19976 476th Ave,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,12045,12045,,,0,FALSE,,,,
0010V00002Ly0ptQAB,TRUE,0010V00002Ly0ptQAB,Paullina,USA,51046,IA,5128 460th St,9/24/2018 17:31,,0,0,,Dairy,12/12/2018 17:44,Roorda Dairy LLC,FALSE,,0050V000006LjgyQAC,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Paullina,USA,51046,IA,5128 460th St,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,100206,100206,,,0,FALSE,,,,
0010V00002Ly2Q1QAJ,TRUE,0010V00002Ly2Q1QAJ,Emmet,USA,68734,NE,48663 876th Road,9/25/2018 15:39,,0,0,,Beef,12/12/2018 17:44,"E&K Feeders, Inc.",FALSE,,0050V000006dIsnQAE,,,,,,(402) 336-3752,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Emmet,USA,68734,NE,48663 876th Road,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,100526,100526,,,0,FALSE,,,,
0010V00002LyMHRQA3,TRUE,0010V00002LyMHRQA3,Paynesville,USA,56362-9740,MN,26162 240th Street,10/4/2018 15:19,,0,0,,Dairy,10/25/2018 12:13,Evergreen Acres Dairy LLC,FALSE,,0050V000006LjgyQAC,,,,,,(320) 980-7323,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Paynesville,USA,56362-9740,MN,26162 240th Street,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100439,100439,,,0,FALSE,,,,
0010V00002LyMHgQAN,TRUE,0010V00002LyMHgQAN,Wishek,USA,58495,ND,4075 Hwy 13,10/4/2018 15:23,,0,0,,Dairy,10/25/2018 12:13,"Rohweder, Curt",FALSE,,0050V000006LjgyQAC,,,,,,(701) 452-2100,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Wishek,USA,58495,ND,4075 Hwy 13,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,10859,10859,,,0,FALSE,,,,
0010V00002LyMIAQA3,TRUE,0010V00002LyMIAQA3,Pierz,USA,56364,MN,26939 83rd Street,10/4/2018 15:31,,0,0,,Dairy,11/12/2018 20:44,Silverstreak Dairies LLC,FALSE,,0050V000006LjgyQAC,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Pierz,USA,56364,MN,26939 83rd Street,,,,,,,0,11/12/2018 20:44,0,,,FALSE,0,Owner,,,,,100323,100323,,,0,FALSE,,,,
